0.989208,0.0551231,-0.135754,0,6.85453e-07,0.926529,0.376224,0,0.146518,-0.372164,0.91653,0,-50.4595,0.510929,-8.21422,1|
0.996779,0.0301735,-0.0743103,0,6.89179e-07,0.926529,0.376224,0,0.0802026,-0.375012,0.923544,0,-49.8266,1.7708,-11.3169,1|
0.998583,0.0144209,-0.0512199,0,4.70318e-07,0.962574,0.27102,0,0.0532113,-0.270636,0.96121,0,-49.5067,0.867429,-9.46396,1|
0.998583,0.0144209,-0.0512199,0,4.70318e-07,0.962574,0.27102,0,0.0532113,-0.270636,0.96121,0,-49.5067,0.867429,-6.36196,1|
0.998583,0.0144209,-0.0512199,0,4.70318e-07,0.962574,0.27102,0,0.0532113,-0.270636,0.96121,0,-49.5067,0.867429,-4.76296,1|
0.998583,0.0144209,-0.0512199,0,4.70318e-07,0.962574,0.27102,0,0.0532113,-0.270636,0.96121,0,-49.5067,0.867429,-3.57796,1|
0.990983,0.0363136,-0.128975,0,2.98023e-07,0.962574,0.27102,0,0.13399,-0.268576,0.953894,0,-49.642,-0.22358,0.296913,1|
0.951191,0.083638,-0.297054,0,-1.49012e-08,0.962574,0.27102,0,0.308604,-0.257792,0.915591,0,-48.7842,-2.6219,8.81491,1|
0.874618,0.131394,-0.466667,0,2.23517e-08,0.962574,0.27102,0,0.484812,-0.237039,0.841885,0,-46.1252,-5.10435,17.6317,1|
0.827815,0.152043,-0.540005,0,-3.12924e-07,0.962574,0.27102,0,0.561002,-0.224355,0.796833,0,-44.3012,-6.20116,21.5272,1|
0.7719,0.172299,-0.61195,0,-2.98023e-08,0.962574,0.27102,0,0.635743,-0.209201,0.743011,0,-42.0194,-7.29419,25.4093,1|
0.682315,0.198131,-0.703697,0,8.9407e-08,0.962574,0.27102,0,0.731058,-0.184921,0.656779,0,-38.2095,-8.71934,30.471,1|
0.540239,0.228067,-0.810017,0,-1.04308e-07,0.962574,0.27102,0,0.841512,-0.146416,0.520019,0,-31.9103,-10.4363,36.569,1|
0.419053,0.246076,-0.87398,0,1.71363e-07,0.962574,0.27102,0,0.907962,-0.113572,0.40337,0,-26.3622,-11.5302,40.4544,1|
0.325154,0.256294,-0.910268,0,-1.49012e-07,0.962574,0.271021,0,0.945661,-0.0881233,0.312985,0,-21.9763,-12.1939,42.8115,1|
0.325154,0.256294,-0.910268,0,-1.49012e-07,0.962574,0.271021,0,0.945661,-0.0881233,0.312985,0,-21.9763,-12.1939,45.3494,1|
0.339146,0.197997,-0.919661,0,1.19209e-07,0.9776,0.210471,0,0.940734,-0.0713805,0.331549,0,-22.6704,-9.27269,45.6978,1|
0.462134,0.0572277,-0.884962,0,-4.84288e-08,0.997916,0.0645321,0,0.88681,-0.0298224,0.461171,0,-28.7133,-2.23377,43.1136,1|
0.511666,-0.0318587,-0.858593,0,1.67638e-08,0.999312,-0.0370801,0,0.859184,0.0189726,0.511315,0,-31.1144,2.09045,41.4216,1|
0.511666,-0.0318587,-0.858593,0,9.31323e-09,0.999312,-0.0370801,0,0.859184,0.0189726,0.511314,0,-29.2994,2.09045,41.4216,1|
0.0928029,-0.0234585,-0.995408,0,2.09548e-09,0.999722,-0.0235602,0,0.995685,0.00218645,0.0927771,0,-8.63531,1.73182,50.841,1|
0.226649,0.209147,-0.951256,0,1.11759e-08,0.976672,0.214735,0,0.973977,-0.0486695,0.221362,0,-15.3494,-9.89729,47.5715,1|
0.268918,0.452178,-0.850423,0,-1.49012e-07,0.882948,0.469471,0,0.963163,-0.126249,0.237441,0,-17.4542,-21.9896,42.5255,1|
0.268918,0.452178,-0.850423,0,-3.72529e-08,0.882948,0.469471,0,0.963163,-0.126249,0.23744,0,-17.4542,-21.9896,40.5755,1|
0.115368,0.0796625,-0.990123,0,2.04891e-08,0.996779,0.080198,0,0.993323,-0.0092523,0.114996,0,-10.0409,-4.23959,48.1224,1|
0.14349,0.0651564,-0.987505,0,-1.76951e-08,0.99783,0.0658377,0,0.989652,-0.00944707,0.143179,0,-11.4068,-3.52624,47.8749,1|
0.14349,0.0651564,-0.987505,0,-1.76951e-08,0.99783,0.0658377,0,0.989652,-0.00944707,0.143179,0,-10.6208,-3.52625,50.4459,1|
